46.351402 46.217804 38.988777
257.667847 246.264038 14.246117
278.602417 250.334549 15.490909
224.640457 253.091492 15.193299
262.996521 276.163971 15.488453
261.753815 299.027802 15.496523
271.338776 225.552750 15.774146
239.237015 228.585892 15.508656
208.581879 239.715454 15.976771
211.033173 273.048584 15.502370
293.599579 274.236511 16.525934
243.197678 274.994720 15.720930
289.677582 293.905609 16.789721
215.922699 292.376556 16.425186
245.687836 304.333771 16.575676
230.279480 214.050003 16.578205
218.221649 200.893478 18.310997
265.185699 208.254761 17.642857
293.847137 213.123062 19.167099
191.328247 227.096695 18.335878
298.355072 231.695114 18.789209
307.082794 254.887772 19.045998
181.848801 265.134705 19.002748
186.716110 287.090363 19.117647
234.599014 190.592407 19.643564
254.548782 182.510727 22.950172
191.417038 208.581833 20.190582
171.606796 243.308945 21.233833
196.448654 307.787659 20.816988
223.212631 319.325592 19.677740
239.663223 324.868256 20.814432
282.495697 318.142700 21.030043
287.597168 181.480286 27.860563
191.381897 193.498688 22.683727
319.683105 268.159485 22.362015
316.026276 289.817169 23.695959
263.661682 328.586975 22.249733
207.574402 181.663696 23.269344
308.131256 307.440277 23.726526
174.470993 212.046646 24.747440
317.284058 219.921478 25.922632
173.501541 294.368469 25.736155
248.078247 339.320435 42.159763
222.211044 172.797455 25.536827
306.848053 203.894394 25.261854
163.105927 227.312073 26.199316
341.923523 252.231430 34.560253
181.308792 320.742554 37.279728
200.464630 173.668167 44.236786
157.417969 272.878357 27.984442
303.590729 187.409286 30.314346
331.799255 231.374390 29.161329
150.975601 251.240768 28.728231
309.909027 321.006073 30.926344
232.828262 161.853836 30.769793
274.324860 159.693741 39.611061
165.097595 201.990814 31.524685
341.833801 281.837250 40.535877
207.500000 329.000000 28.000000
151.891937 230.230652 46.129066
191.000000 179.000000 30.000000
156.278091 211.667419 35.266743
150.633026 278.980621 47.204544
327.351685 198.044022 40.987423
327.415863 303.622314 35.820938
161.421478 300.850586 46.785187
284.000000 336.000000 32.000000
314.801270 181.879120 38.684982
340.455414 221.664978 42.614105
144.437805 257.589508 44.803619
321.865540 316.719330 40.963024
248.000000 347.000000 36.000000
339.120331 296.446045 44.812241
203.000000 336.666656 41.333332
177.000000 324.000000 43.000000
304.000000 334.500000 43.000000
309.132172 176.171463 47.808430
142.000000 286.000000 45.000000
205.000000 336.000000 45.000000
144.000000 257.000000 46.000000
352.000000 276.000000 48.000000
331.466888 308.959412 53.481026
278.627350 165.998291 53.266666
204.207901 170.445099 55.685944
318.577179 187.627518 53.832214
344.823395 235.837708 53.412888
346.285431 258.106781 53.433010
331.734100 205.011566 56.213871
338.948456 221.436432 56.340206
160.000000 299.000000 54.000000
291.875000 172.806824 57.136364
253.827377 183.595245 56.845238
219.493362 292.943512 59.081394
318.671936 315.315613 59.170815
187.390625 323.560272 58.475445
220.613983 174.756836 59.522797
233.732651 189.984573 60.881748
270.645569 189.687759 61.168777
210.260254 201.716095 64.365929
287.723450 200.760498 61.765430
248.901932 195.653793 63.641903
228.068008 245.009186 62.814339
187.666672 199.666672 62.666668
163.000000 237.000000 61.000000
166.813339 262.841492 63.696297
310.636353 285.000000 62.842976
193.167480 216.753693 64.600983
171.058823 224.000000 63.411766
317.623138 239.679108 63.664181
237.124603 326.118378 64.557632
235.776535 202.112854 66.623466
274.756500 206.832382 66.399773
297.139709 220.965469 65.687599
178.000000 225.375000 64.000000
312.877930 260.845612 66.303413
293.570831 294.330597 65.328545
185.201187 302.085785 66.002960
294.635681 236.538116 67.769814
192.857147 235.346939 67.115646
188.531464 273.783203 66.426575
301.113861 279.507233 67.031059
268.420746 299.710388 67.799713
262.298340 325.961334 66.707184
279.549530 223.787003 70.171455
189.182602 253.049271 68.333336
298.136200 255.906616 68.525291
243.913406 293.810303 69.350517
298.000000 313.000000 67.000000
297.200012 319.433319 67.266670
260.000000 320.000000 67.000000
251.245590 214.850220 69.769821
212.056335 223.800812 70.279678
282.189941 266.753967 70.355392
231.110229 220.858261 70.074806
259.639252 234.867477 71.208588
276.993011 250.984833 71.217033
251.837753 258.857605 70.586090
259.314850 272.900146 70.545074
211.879166 244.304169 70.962502
228.986328 247.052734 71.833984
205.000000 263.575226 70.566368
