46.579166 46.481819 39.004230
258.148407 246.609589 14.763699
226.240250 252.242676 15.336585
241.949570 274.451721 15.057940
262.905243 275.120941 15.386534
231.043762 213.587540 16.868700
270.020721 225.889893 15.939119
238.834244 228.870926 15.565217
209.651947 239.356873 16.245901
277.277313 250.812729 16.036015
210.331390 270.708130 15.736047
291.772125 274.302002 16.856195
215.606018 290.757843 16.130489
287.586639 293.349854 16.714746
259.906281 297.749664 16.026573
181.782913 262.332672 18.695477
244.463272 302.752838 16.847458
219.298828 202.523438 18.345703
265.403259 209.891739 18.280107
198.011948 225.916336 18.250996
295.389862 231.013931 18.540506
303.701233 254.248978 18.818089
188.517746 286.645874 18.245022
290.895569 214.368134 19.322624
197.269226 307.776428 19.909454
222.849884 319.038116 19.139723
234.703293 192.126373 19.646521
194.219421 208.030579 19.949469
173.465027 238.956848 21.591518
315.782532 267.968781 21.234131
281.610260 316.136475 20.268559
238.089172 329.815277 23.175159
253.738663 183.855530 22.459631
263.512878 326.950714 21.653975
280.328308 193.234329 22.500000
313.130127 288.976501 22.441292
305.500488 306.100677 22.527325
194.768799 193.645386 22.777306
174.544617 294.119232 24.223078
210.962738 184.356186 23.280178
304.230286 206.144196 24.550829
177.313843 210.926010 24.245823
205.957443 329.130707 24.740122
223.973160 176.238693 24.870056
282.180847 177.265884 25.857912
313.851807 221.915985 25.413069
337.404388 250.561127 31.987942
154.136902 230.478683 41.832542
160.708359 273.241150 27.677467
182.457336 316.429657 26.652575
211.939819 165.652069 42.208027
153.943787 249.511444 28.642609
243.761215 341.898438 41.472462
299.268005 182.224686 30.701679
327.303436 232.150391 28.488127
329.946289 283.031036 29.921242
233.972595 164.683563 28.872602
274.181152 159.949783 39.669933
310.079102 318.684784 30.611866
162.638458 205.067261 32.964127
324.643555 199.426392 39.990974
154.637726 304.373962 33.472454
148.859283 281.616974 36.643631
327.157257 303.613525 36.079735
181.576920 326.605774 35.669231
172.086212 321.869446 36.899014
303.460297 335.940765 37.321671
310.569519 178.559006 41.479778
167.609619 195.078125 46.636395
340.019470 229.216354 43.057117
344.022491 277.263336 43.867050
149.885773 314.729462 38.665329
147.406387 256.279022 45.477497
319.316284 316.549500 41.355705
274.000000 155.000000 39.000000
162.885101 330.992828 45.675045
298.016724 340.205933 45.966537
281.000000 346.000000 41.000000
169.000000 186.000000 42.000000
336.773041 210.057755 45.417427
337.532715 295.581146 46.096859
161.049530 303.807831 50.442795
147.477280 280.075745 48.337543
179.062576 335.974731 50.264740
349.697174 250.295776 46.739437
312.693390 329.834900 51.337265
320.339600 183.791809 52.267918
344.290161 259.264252 52.945595
237.243744 160.398438 55.939064
290.087555 173.705063 55.274193
329.419556 306.463715 54.208202
255.734375 183.117188 55.453125
331.693939 206.395020 55.647686
161.396927 282.149231 57.036922
163.000000 303.000000 53.000000
338.337311 225.031754 56.285713
232.005295 185.695770 60.150795
235.312881 289.343567 58.750511
270.496033 190.793655 59.956348
304.846161 197.326920 59.528847
220.221664 334.615204 61.105854
189.000000 331.500000 60.000000
254.500000 342.500000 58.000000
207.814819 197.925919 60.629631
289.618683 202.128784 61.292931
247.234787 197.441299 63.769566
227.022629 239.659119 63.652050
318.500000 243.000000 61.000000
171.149780 261.938324 62.255508
179.000000 259.500000 62.000000
312.985718 284.964294 63.521427
274.707642 207.169464 65.711357
297.752777 222.003189 65.205742
234.088287 204.784912 66.112358
313.398224 262.964203 65.718124
183.953979 272.907959 66.054390
294.805481 294.254791 65.767120
210.703705 202.096298 65.644447
191.278946 254.168427 66.563156
251.709259 214.658844 68.932007
194.940536 235.827026 67.318916
294.944550 238.472275 67.550987
301.130096 279.548462 67.204079
239.333328 327.500000 66.333336
235.000000 330.000000 66.000000
297.339600 256.514069 68.457787
284.521454 267.597778 69.469002
270.959076 299.701752 68.254387
235.000000 326.000000 67.000000
231.872879 221.199158 69.347458
281.427765 224.866669 70.324074
277.802002 251.052002 70.716003
244.232819 295.001923 70.208015
208.845459 305.718170 68.772728
213.346161 221.000000 69.000000
213.343887 245.257919 70.710403
250.269897 257.657440 70.678200
262.155090 274.973267 71.023170
258.955475 234.583466 71.608902
229.745209 245.536987 72.183563
207.186050 266.093018 71.186043
227.000000 305.000000 71.000000
